Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Profit_Margin
CA-2017-159506,11/27/2017,12/2/2017,Standard Class,JR-16210,Corporate,United States,Columbus,Indiana,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,158.28,6.00,0.00,72.81,2017,November,0.46
CA-2017-159506,11/27/2017,12/2/2017,Standard Class,JR-16210,Corporate,United States,Columbus,Indiana,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,3.00,0.00,224.07,2017,November,0.45
US-2014-137155,11/1/2014,11/5/2014,Standard Class,DL-12925,Consumer,United States,Long Beach,New York,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3.00,0.00,154.84,2014,November,0.29
US-2014-137155,11/1/2014,11/5/2014,Standard Class,DL-12925,Consumer,United States,Long Beach,New York,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,167.94,3.00,0.00,82.29,2014,November,0.49
US-2014-137155,11/1/2014,11/5/2014,Standard Class,DL-12925,Consumer,United States,Long Beach,New York,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6.00,0.00,9.82,2014,November,0.31
CA-2016-105746,12/30/2016,1/1/2017,First Class,BD-11605,Consumer,United States,Lancaster,Pennsylvania,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.79,1.00,0.30,0.00,2016,December,0.00
US-2016-104815,9/3/2016,9/7/2016,Standard Class,RB-19570,Consumer,United States,Chicago,Illinois,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.74,4.00,0.30,0.00,2016,September,0.00
CA-2017-157672,10/5/2017,10/7/2017,First Class,RB-19795,Home Office,United States,Denver,Colorado,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,63.82,2.00,0.20,13.56,2017,October,0.21
US-2016-166660,1/30/2016,2/1/2016,Second Class,TB-21250,Consumer,United States,Seattle,Washington,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.17,4.00,0.20,-59.84,2016,January,-0.14
US-2016-166660,1/30/2016,2/1/2016,Second Class,TB-21250,Consumer,United States,Seattle,Washington,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1.00,0.00,7.77,2016,January,0.16
CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,Corporate,United States,Houston,Texas,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.98,3.00,0.20,8.40,2017,April,0.18
CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,Corporate,United States,Houston,Texas,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.74,4.00,0.20,7.26,2017,April,0.35
CA-2014-133830,12/5/2014,12/10/2014,Standard Class,RL-19615,Consumer,United States,Los Angeles,California,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,26.46,9.00,0.00,11.91,2014,December,0.45
CA-2014-133830,12/5/2014,12/10/2014,Standard Class,RL-19615,Consumer,United States,Los Angeles,California,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,49.12,4.00,0.00,23.09,2014,December,0.47
CA-2014-133830,12/5/2014,12/10/2014,Standard Class,RL-19615,Consumer,United States,Los Angeles,California,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15.00,3.00,0.00,7.20,2014,December,0.48
CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,Corporate,United States,Newport News,Virginia,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.70,5.00,0.00,9.74,2014,October,0.05
CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,Corporate,United States,Newport News,Virginia,South,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,4.00,0.00,112.35,2014,October,0.19
CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,Corporate,United States,Newport News,Virginia,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,1.00,0.00,0.88,2014,October,0.31
CA-2015-129532,12/8/2015,12/12/2015,Standard Class,YS-21880,Corporate,United States,Los Angeles,California,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2.00,0.00,4.44,2015,December,0.02
CA-2015-129532,12/8/2015,12/12/2015,Standard Class,YS-21880,Corporate,United States,Los Angeles,California,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236.00,4.00,0.00,40.12,2015,December,0.17
CA-2014-134726,11/2/2014,11/7/2014,Second Class,SW-20755,Corporate,United States,Seattle,Washington,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2.00,0.00,15.10,2014,November,0.36
CA-2014-134726,11/2/2014,11/7/2014,Second Class,SW-20755,Corporate,United States,Seattle,Washington,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,52.79,1.00,0.20,4.62,2014,November,0.09
CA-2016-138597,12/18/2016,12/21/2016,First Class,PN-18775,Home Office,United States,Omaha,Nebraska,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3.00,0.00,112.79,2016,December,0.20
CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,Consumer,United States,Morristown,New Jersey,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8.00,0.00,735.03,2015,November,0.28
CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,Consumer,United States,Morristown,New Jersey,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3.00,0.00,4.49,2015,November,0.25
CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.86,3.00,0.20,15.86,2015,August,0.04
CA-2015-142734,4/16/2015,4/21/2015,Standard Class,DM-13345,Corporate,United States,New York City,New York,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.76,2.00,0.10,2.84,2015,April,0.02
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7.00,0.00,909.98,2014,March,0.26
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.40,5.00,0.00,6.62,2014,March,0.46
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3.00,0.00,60.26,2014,March,0.49
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4.00,0.00,2.70,2014,March,0.29
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3.00,0.00,59.01,2014,March,0.48
CA-2017-122945,11/16/2017,11/22/2017,Standard Class,MB-18085,Consumer,United States,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3.00,0.00,5.19,2017,November,0.30
CA-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,Consumer,United States,Rockford,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.74,7.00,0.20,12.87,2015,September,0.10
CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.25,9.00,0.20,11.65,2016,September,0.20
CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.25,2.00,0.30,-19.34,2016,September,-0.27
CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.87,3.00,0.20,0.59,2016,September,0.08
CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.27,3.00,0.30,-63.38,2016,September,-0.07
CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7.00,0.00,70.49,2017,April,0.48
CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4.00,0.00,18.28,2017,April,0.50
CA-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,Corporate,United States,Los Angeles,California,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.58,3.00,0.20,22.56,2015,June,0.10
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.25,2.00,0.20,0.46,2014,September,0.09
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.26,3.00,0.20,4.78,2014,September,0.13
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5.00,0.20,13.08,2014,September,0.33
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.93,5.00,0.70,-21.95,2014,September,-0.73
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.70,6.00,0.20,46.47,2014,September,0.31
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10.00,0.20,16.78,2014,September,0.30
CA-2016-152520,7/8/2016,7/12/2016,Standard Class,TH-21115,Corporate,United States,Providence,Rhode Island,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2.00,0.00,6.22,2016,July,0.48
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.18,3.00,0.60,-33.36,2016,May,-1.33
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.58,2.00,0.60,-1.68,2016,May,-0.30
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.37,9.00,0.20,97.30,2016,May,0.08
CA-2017-121195,12/24/2017,12/27/2017,First Class,NS-18505,Consumer,United States,Dallas,Texas,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2.00,0.20,19.82,2017,December,0.08
CA-2017-163209,5/3/2017,5/7/2017,Standard Class,MK-18160,Consumer,United States,San Francisco,California,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4.00,0.00,12.44,2017,May,0.48
CA-2017-163209,5/3/2017,5/7/2017,Standard Class,MK-18160,Consumer,United States,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,7.00,0.00,6.66,2017,May,0.29
CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,Consumer,United States,Moreno Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3.00,0.00,9.33,2014,February,0.48
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Garden City,Kansas,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2.00,0.00,4.29,2015,February,0.45
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Garden City,Kansas,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1.00,0.00,1.80,2015,February,0.31
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Garden City,Kansas,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2.00,0.00,1.73,2015,February,0.30
CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,Consumer,United States,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3.00,0.00,4.62,2015,August,0.31
CA-2014-148425,11/30/2014,12/4/2014,Standard Class,RF-19345,Corporate,United States,Orlando,Florida,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.64,9.00,0.70,-4.43,2014,November,-0.67
CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,Consumer,United States,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2.00,0.00,8.71,2016,December,0.47
CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,Consumer,United States,Watertown,New York,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5.00,0.20,220.99,2016,December,0.33
CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,United States,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.58,1.00,0.20,9.48,2017,October,0.05
CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,United States,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5.00,0.20,7.20,2017,October,0.10
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,Los Angeles,California,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5.00,0.20,47.24,2014,November,0.09
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,Los Angeles,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.34,4.00,0.20,54.40,2014,November,0.08
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,Los Angeles,California,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,3.00,0.00,2.60,2014,November,0.35
CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,Home Office,United States,Newark,Delaware,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,1.00,0.00,11.05,2014,July,0.28
CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Detroit,Michigan,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.50,5.00,0.10,245.70,2015,May,0.29
CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Detroit,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9.00,0.00,19.59,2015,May,0.26
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.63,6.00,0.20,28.49,2015,November,0.09
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.34,2.00,0.20,-1.46,2015,November,-0.06
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,5.00,0.20,5.37,2015,November,0.33
CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Brownsville,Texas,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5.00,0.20,113.31,2014,March,0.34
CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Brownsville,Texas,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94,7.00,0.20,88.18,2014,March,0.35
CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Brownsville,Texas,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.30,7.00,0.30,-9.09,2014,March,-0.07
US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8.00,0.00,314.04,2017,December,0.26
US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1.00,0.00,5.89,2017,December,0.47
US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1.00,0.00,10.03,2017,December,0.29
US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1.00,0.00,87.28,2017,December,0.29
US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3.00,0.00,77.63,2017,December,0.30
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3.00,0.00,15.48,2017,March,0.26
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7.00,0.00,27.24,2017,March,0.47
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2.00,0.00,101.65,2017,March,0.23
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6.00,0.00,33.34,2017,March,0.49
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6.00,0.70,-938.28,2016,October,-1.33
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.90,4.00,0.70,-14.92,2016,October,-0.83
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.98,4.00,0.70,-9.18,2016,October,-0.77
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5.00,0.20,0.85,2016,October,0.01
CA-2015-161452,4/5/2015,4/11/2015,Standard Class,CA-11965,Corporate,United States,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3.00,0.20,89.22,2015,April,0.10
US-2014-115196,9/9/2014,9/13/2014,Standard Class,DL-12925,Consumer,United States,Greenville,North Carolina,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2.00,0.50,-572.00,2014,September,-0.44
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,United States,San Francisco,California,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.54,2.00,0.20,1.65,2016,March,0.36
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,United States,San Francisco,California,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.03,4.00,0.20,84.50,2016,March,0.06
CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,United States,Marion,Ohio,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9.00,0.40,-464.70,2015,December,-0.30
CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,United States,Marion,Ohio,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.87,3.00,0.20,6.71,2015,December,0.34
CA-2017-110821,8/7/2017,8/8/2017,First Class,CK-12205,Consumer,United States,Dallas,Texas,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.45,3.00,0.20,-13.44,2017,August,-0.11
CA-2017-110821,8/7/2017,8/8/2017,First Class,CK-12205,Consumer,United States,Dallas,Texas,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2.00,0.20,-25.11,2017,August,-0.21
CA-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,Corporate,United States,Huntsville,Alabama,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4.00,0.00,5.48,2015,March,0.28
CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,Consumer,United States,Las Vegas,Nevada,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4.00,0.00,29.15,2015,November,0.36
CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,Consumer,United States,Las Vegas,Nevada,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4.00,0.00,12.44,2015,November,0.48
US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,United States,Los Angeles,California,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2.00,0.00,31.02,2014,April,0.29
US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,United States,Los Angeles,California,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4.00,0.00,76.98,2014,April,0.41
CA-2017-155740,7/30/2017,8/2/2017,First Class,TC-21475,Home Office,United States,Lakewood,Ohio,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.78,4.00,0.70,-53.74,2017,July,-0.70
CA-2017-146493,6/1/2017,6/5/2017,Standard Class,CV-12805,Corporate,United States,Fremont,Nebraska,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.90,5.00,0.00,25.87,2017,June,0.48
CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,Consumer,United States,Huntsville,Texas,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.73,3.00,0.60,-53.71,2014,January,-0.70
CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,Consumer,United States,Huntsville,Texas,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7.00,0.80,-18.25,2014,January,-1.75
US-2017-141509,9/29/2017,10/1/2017,First Class,SC-20575,Consumer,United States,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.20,5.00,0.00,25.79,2017,September,0.26
CA-2017-139493,9/13/2017,9/19/2017,Standard Class,SG-20605,Consumer,United States,Asheville,North Carolina,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5.00,0.20,2.79,2017,September,0.18
CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,Corporate,United States,Bossier City,Louisiana,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4.00,0.00,10.39,2014,October,0.08
US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.40,1.00,0.00,13.98,2016,October,0.46
US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9.00,0.00,2591.96,2016,October,0.48
US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.10,3.00,0.00,34.54,2016,October,0.29
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6.00,0.00,19.24,2015,November,0.48
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3.00,0.00,28.17,2015,November,0.47
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2.00,0.00,88.39,2015,November,0.34
